user_id,touch_date,channel,campaign_id,session_id,utm_source,month,day
U1352,2025-02-02,Facebook,F001,S48751,Facebook,2,Sunday
U1353,2025-01-16,Facebook,F001,S13178,Facebook,1,Thursday
U1353,2025-01-17,TikTok,T001,S43654,TikTok,1,Friday
U1353,2025-01-18,Google Ads,G002,S54910,Google Ads,1,Saturday
U1353,2025-01-19,Facebook,F002,S99312,unknown,1,Sunday
U1353,2025-01-20,LinkedIn,L001,S10320,LinkedIn,1,Monday
U1354,2025-02-22,Facebook,F001,S58899,Facebook,2,Saturday
U1354,2025-02-23,TikTok,T001,S95962,unknown,2,Sunday
U1354,2025-02-24,TikTok,T001,S83034,TikTok,2,Monday
U1354,2025-02-25,Google Ads,G001,S12537,Google Ads,2,Tuesday
U1355,2025-02-23,Facebook,F001,S58443,Facebook,2,Sunday
U1355,2025-02-24,Facebook,F002,S72559,Facebook,2,Monday
U1355,2025-02-25,Google Ads,G002,S43783,Google Ads,2,Tuesday
U1355,2025-02-26,Google Ads,G002,S39092,Google Ads,2,Wednesday
U1356,2025-03-21,Google Ads,G002,S69754,Google Ads,3,Friday
U1356,2025-03-22,LinkedIn,L001,S53169,LinkedIn,3,Saturday
U1356,2025-03-23,TikTok,T001,S15543,TikTok,3,Sunday
U1357,2025-03-17,Facebook,F001,S79345,Facebook,3,Monday
U1357,2025-03-18,TikTok,T001,S96593,unknown,3,Tuesday
U1358,2025-02-20,TikTok,T001,S73477,TikTok,2,Thursday
U1358,2025-02-21,LinkedIn,L001,S72008,LinkedIn,2,Friday
U1359,2025-03-07,Google Ads,G001,S41899,Google Ads,3,Friday
U1359,2025-03-08,TikTok,T001,S26663,TikTok,3,Saturday
U1359,2025-03-09,Google Ads,G002,S40564,Google Ads,3,Sunday
U1360,2025-01-14,Facebook,F002,S16135,Facebook,1,Tuesday
U1360,2025-01-15,Facebook,F002,S17189,Facebook,1,Wednesday
U1360,2025-01-16,Facebook,F001,S63687,Facebook,1,Thursday
U1361,2025-02-02,Google Ads,G002,S90165,Google Ads,2,Sunday
U1361,2025-02-03,LinkedIn,L001,S83580,LinkedIn,2,Monday
U1362,2025-01-16,LinkedIn,L001,S86436,LinkedIn,1,Thursday
U1362,2025-01-17,TikTok,T001,S71158,TikTok,1,Friday
U1362,2025-01-18,LinkedIn,L001,S68255,unknown,1,Saturday
U1362,2025-01-19,Google Ads,G001,S94284,Google Ads,1,Sunday
U1363,2025-02-15,TikTok,T001,S35256,TikTok,2,Saturday
U1363,2025-02-16,Facebook,F001,S53116,Facebook,2,Sunday
U1363,2025-02-17,LinkedIn,L001,S66063,LinkedIn,2,Monday
U1363,2025-02-18,LinkedIn,L001,S10864,LinkedIn,2,Tuesday
U1364,2025-01-31,LinkedIn,L001,S91845,LinkedIn,1,Friday
U1364,2025-02-01,Facebook,F001,S98314,Facebook,2,Saturday
U1365,2025-02-04,Google Ads,G001,S19726,Google Ads,2,Tuesday
U1365,2025-02-05,Google Ads,G001,S89788,Google Ads,2,Wednesday
U1365,2025-02-06,Google Ads,G002,S40791,Google Ads,2,Thursday
U1365,2025-02-07,LinkedIn,L001,S74427,LinkedIn,2,Friday
U1365,2025-02-08,LinkedIn,L001,S57014,LinkedIn,2,Saturday
U1366,2025-02-23,TikTok,T001,S24389,TikTok,2,Sunday
U1366,2025-02-24,Facebook,F002,S60733,Facebook,2,Monday
U1366,2025-02-25,LinkedIn,L001,S36681,LinkedIn,2,Tuesday
U1366,2025-02-26,Google Ads,G001,S17493,Google Ads,2,Wednesday
U1367,2025-01-29,TikTok,T001,S57234,TikTok,1,Wednesday
U1367,2025-01-30,TikTok,T001,S15594,TikTok,1,Thursday
U1367,2025-01-31,TikTok,T001,S93564,TikTok,1,Friday
U1367,2025-02-01,TikTok,T001,S26626,TikTok,2,Saturday
U1367,2025-02-02,Facebook,F001,S16828,Facebook,2,Sunday
U1368,2025-01-13,Google Ads,G002,S27883,Google Ads,1,Monday
U1368,2025-01-14,TikTok,T001,S71269,TikTok,1,Tuesday
U1368,2025-01-15,LinkedIn,L001,S12035,LinkedIn,1,Wednesday
U1368,2025-01-16,TikTok,T001,S62975,TikTok,1,Thursday
U1369,2025-01-26,LinkedIn,L001,S23331,LinkedIn,1,Sunday
U1369,2025-01-27,TikTok,T001,S73014,unknown,1,Monday
U1369,2025-01-28,LinkedIn,L001,S22254,LinkedIn,1,Tuesday
U1369,2025-01-29,LinkedIn,L001,S86441,LinkedIn,1,Wednesday
U1370,2025-01-27,LinkedIn,L001,S52431,unknown,1,Monday
U1370,2025-01-28,Facebook,F002,S93163,Facebook,1,Tuesday
U1370,2025-01-29,Google Ads,G001,S11466,Google Ads,1,Wednesday
U1371,2025-02-16,TikTok,T001,S98422,unknown,2,Sunday
U1371,2025-02-17,Google Ads,G002,S83369,Google Ads,2,Monday
U1371,2025-02-18,Facebook,F002,S87362,Facebook,2,Tuesday
U1371,2025-02-19,Google Ads,G001,S43367,unknown,2,Wednesday
U1371,2025-02-20,TikTok,T001,S84328,unknown,2,Thursday
U1372,2025-02-23,Google Ads,G002,S19290,Google Ads,2,Sunday
U1372,2025-02-24,TikTok,T001,S89481,TikTok,2,Monday
U1373,2025-02-23,Google Ads,G001,S95489,Google Ads,2,Sunday
U1373,2025-02-24,TikTok,T001,S67656,TikTok,2,Monday
U1373,2025-02-25,Facebook,F001,S56546,unknown,2,Tuesday
U1373,2025-02-26,Google Ads,G002,S46386,Google Ads,2,Wednesday
U1374,2025-01-17,LinkedIn,L001,S45315,LinkedIn,1,Friday
U1374,2025-01-18,Google Ads,G001,S24327,Google Ads,1,Saturday
U1374,2025-01-19,Google Ads,G001,S25540,unknown,1,Sunday
U1375,2025-02-07,TikTok,T001,S66809,TikTok,2,Friday
U1375,2025-02-08,LinkedIn,L001,S38369,LinkedIn,2,Saturday
U1375,2025-02-09,Google Ads,G001,S93384,Google Ads,2,Sunday
U1375,2025-02-10,LinkedIn,L001,S21569,LinkedIn,2,Monday
U1375,2025-02-11,Facebook,F001,S15867,Facebook,2,Tuesday
U1376,2025-03-01,Facebook,F002,S84229,Facebook,3,Saturday
U1376,2025-03-02,Facebook,F002,S73965,Facebook,3,Sunday
U1377,2025-03-14,Google Ads,G001,S92839,Google Ads,3,Friday
U1377,2025-03-15,LinkedIn,L001,S18947,LinkedIn,3,Saturday
U1377,2025-03-16,LinkedIn,L001,S71816,LinkedIn,3,Sunday
U1378,2025-01-28,TikTok,T001,S21618,TikTok,1,Tuesday
U1378,2025-01-29,LinkedIn,L001,S40979,LinkedIn,1,Wednesday
U1378,2025-01-30,Google Ads,G001,S15037,Google Ads,1,Thursday
U1379,2025-02-17,LinkedIn,L001,S83373,LinkedIn,2,Monday
U1379,2025-02-18,Facebook,F001,S81947,Facebook,2,Tuesday
U1379,2025-02-19,Facebook,F002,S10692,Facebook,2,Wednesday
U1380,2025-03-12,Google Ads,G001,S85609,Google Ads,3,Wednesday
U1380,2025-03-13,LinkedIn,L001,S16533,LinkedIn,3,Thursday
U1380,2025-03-14,Facebook,F002,S34594,unknown,3,Friday
U1380,2025-03-15,Google Ads,G002,S50696,Google Ads,3,Saturday
U1381,2025-02-02,Facebook,F001,S60013,Facebook,2,Sunday
U1381,2025-02-03,LinkedIn,L001,S27653,LinkedIn,2,Monday
U1381,2025-02-04,Google Ads,G002,S11184,Google Ads,2,Tuesday
U1382,2025-03-03,Google Ads,G001,S15606,Google Ads,3,Monday
U1382,2025-03-04,Google Ads,G002,S28690,unknown,3,Tuesday
U1382,2025-03-05,LinkedIn,L001,S36347,LinkedIn,3,Wednesday
U1382,2025-03-06,Facebook,F001,S73851,Facebook,3,Thursday
U1383,2025-01-11,TikTok,T001,S37843,TikTok,1,Saturday
U1383,2025-01-12,Google Ads,G002,S27857,Google Ads,1,Sunday
U1383,2025-01-13,TikTok,T001,S62248,TikTok,1,Monday
U1383,2025-01-14,LinkedIn,L001,S85318,LinkedIn,1,Tuesday
U1384,2025-01-16,LinkedIn,L001,S85163,LinkedIn,1,Thursday
U1384,2025-01-17,TikTok,T001,S52614,TikTok,1,Friday
U1384,2025-01-18,Google Ads,G001,S82095,unknown,1,Saturday
U1384,2025-01-19,Google Ads,G001,S45892,Google Ads,1,Sunday
U1385,2025-02-28,Facebook,F001,S10924,Facebook,2,Friday
U1385,2025-03-01,LinkedIn,L001,S56418,LinkedIn,3,Saturday
U1385,2025-03-02,Facebook,F002,S83762,Facebook,3,Sunday
U1385,2025-03-03,Facebook,F002,S92508,Facebook,3,Monday
U1385,2025-03-04,Google Ads,G001,S98583,Google Ads,3,Tuesday
U1386,2025-02-16,TikTok,T001,S92476,unknown,2,Sunday
U1386,2025-02-17,TikTok,T001,S48220,TikTok,2,Monday
U1386,2025-02-18,LinkedIn,L001,S63051,LinkedIn,2,Tuesday
U1386,2025-02-19,Facebook,F001,S16470,Facebook,2,Wednesday
U1387,2025-03-12,Facebook,F002,S54439,Facebook,3,Wednesday
U1387,2025-03-13,Google Ads,G001,S45081,Google Ads,3,Thursday
U1387,2025-03-14,LinkedIn,L001,S62151,LinkedIn,3,Friday
U1387,2025-03-15,Google Ads,G001,S36299,Google Ads,3,Saturday
U1388,2025-03-19,Google Ads,G002,S24506,Google Ads,3,Wednesday
U1388,2025-03-20,Facebook,F001,S37672,Facebook,3,Thursday
U1388,2025-03-21,Facebook,F002,S69213,Facebook,3,Friday
U1389,2025-01-18,LinkedIn,L001,S28610,unknown,1,Saturday
U1389,2025-01-19,TikTok,T001,S96126,TikTok,1,Sunday
U1389,2025-01-20,Google Ads,G002,S69872,Google Ads,1,Monday
U1389,2025-01-21,TikTok,T001,S31473,TikTok,1,Tuesday
U1389,2025-01-22,TikTok,T001,S89823,TikTok,1,Wednesday
U1390,2025-02-17,LinkedIn,L001,S78876,LinkedIn,2,Monday
U1390,2025-02-18,Google Ads,G001,S35425,unknown,2,Tuesday
U1390,2025-02-19,LinkedIn,L001,S95961,LinkedIn,2,Wednesday
U1390,2025-02-20,LinkedIn,L001,S79806,LinkedIn,2,Thursday
U1390,2025-02-21,LinkedIn,L001,S49884,LinkedIn,2,Friday
U1391,2025-02-24,LinkedIn,L001,S19190,LinkedIn,2,Monday
U1391,2025-02-25,Google Ads,G002,S90428,Google Ads,2,Tuesday
U1391,2025-02-26,TikTok,T001,S55760,TikTok,2,Wednesday
U1392,2025-02-12,LinkedIn,L001,S66759,LinkedIn,2,Wednesday
U1392,2025-02-13,Facebook,F001,S30918,Facebook,2,Thursday
U1392,2025-02-14,TikTok,T001,S93232,TikTok,2,Friday
U1392,2025-02-15,LinkedIn,L001,S55747,LinkedIn,2,Saturday
U1393,2025-02-18,Google Ads,G002,S81138,Google Ads,2,Tuesday
U1393,2025-02-19,TikTok,T001,S91533,TikTok,2,Wednesday
U1394,2025-02-23,Facebook,F002,S30923,Facebook,2,Sunday
U1394,2025-02-24,Google Ads,G002,S52422,unknown,2,Monday
U1394,2025-02-25,LinkedIn,L001,S12841,LinkedIn,2,Tuesday
U1394,2025-02-26,TikTok,T001,S20304,TikTok,2,Wednesday
U1395,2025-01-23,LinkedIn,L001,S41658,LinkedIn,1,Thursday
U1395,2025-01-24,LinkedIn,L001,S32092,LinkedIn,1,Friday
U1395,2025-01-25,LinkedIn,L001,S95216,LinkedIn,1,Saturday
U1396,2025-02-26,LinkedIn,L001,S31292,LinkedIn,2,Wednesday
U1396,2025-02-27,TikTok,T001,S72766,TikTok,2,Thursday
U1397,2025-02-20,Facebook,F001,S94307,Facebook,2,Thursday
U1397,2025-02-21,LinkedIn,L001,S39320,LinkedIn,2,Friday
U1397,2025-02-22,Google Ads,G001,S78116,Google Ads,2,Saturday
U1397,2025-02-23,Facebook,F002,S89436,Facebook,2,Sunday
U1397,2025-02-24,Google Ads,G001,S22021,Google Ads,2,Monday
U1398,2025-01-17,TikTok,T001,S40232,TikTok,1,Friday
U1398,2025-01-18,Facebook,F002,S61448,Facebook,1,Saturday
U1399,2025-02-07,Facebook,F001,S12881,Facebook,2,Friday
U1399,2025-02-08,TikTok,T001,S11378,TikTok,2,Saturday
U1400,2025-01-24,LinkedIn,L001,S69251,LinkedIn,1,Friday
U1400,2025-01-25,Google Ads,G002,S32499,Google Ads,1,Saturday
U1401,2025-02-14,Google Ads,G002,S95473,Google Ads,2,Friday
U1401,2025-02-15,Google Ads,G002,S56994,Google Ads,2,Saturday
U1402,2025-01-25,TikTok,T001,S37464,TikTok,1,Saturday
U1402,2025-01-26,Google Ads,G002,S93791,Google Ads,1,Sunday
U1402,2025-01-27,TikTok,T001,S91441,TikTok,1,Monday
U1402,2025-01-28,Google Ads,G001,S81289,Google Ads,1,Tuesday
U1403,2025-02-17,LinkedIn,L001,S76537,LinkedIn,2,Monday
U1403,2025-02-18,Facebook,F002,S96971,Facebook,2,Tuesday
U1403,2025-02-19,TikTok,T001,S40024,TikTok,2,Wednesday
U1404,2025-01-15,TikTok,T001,S56216,TikTok,1,Wednesday
U1404,2025-01-16,Facebook,F002,S83870,Facebook,1,Thursday
U1404,2025-01-17,LinkedIn,L001,S72532,LinkedIn,1,Friday
U1404,2025-01-18,LinkedIn,L001,S48990,LinkedIn,1,Saturday
U1405,2025-01-02,Google Ads,G001,S83324,unknown,1,Thursday
U1405,2025-01-03,Facebook,F001,S10066,Facebook,1,Friday
U1405,2025-01-04,TikTok,T001,S90639,TikTok,1,Saturday
U1406,2025-01-11,LinkedIn,L001,S99385,LinkedIn,1,Saturday
U1406,2025-01-12,Google Ads,G002,S26932,Google Ads,1,Sunday
U1407,2025-03-14,TikTok,T001,S42567,TikTok,3,Friday
U1407,2025-03-15,TikTok,T001,S69199,TikTok,3,Saturday
U1407,2025-03-16,LinkedIn,L001,S71084,LinkedIn,3,Sunday
U1408,2025-02-20,Google Ads,G001,S10798,Google Ads,2,Thursday
U1408,2025-02-21,Facebook,F002,S55264,Facebook,2,Friday
U1408,2025-02-22,Google Ads,G002,S86646,Google Ads,2,Saturday
U1409,2025-03-11,LinkedIn,L001,S39265,LinkedIn,3,Tuesday
U1409,2025-03-12,LinkedIn,L001,S35791,LinkedIn,3,Wednesday
U1409,2025-03-13,Google Ads,G001,S49867,Google Ads,3,Thursday
U1409,2025-03-14,LinkedIn,L001,S29773,LinkedIn,3,Friday
U1409,2025-03-15,TikTok,T001,S78968,TikTok,3,Saturday
U1410,2025-01-15,Google Ads,G002,S24605,Google Ads,1,Wednesday
U1410,2025-01-16,Google Ads,G001,S41186,Google Ads,1,Thursday
U1410,2025-01-17,Google Ads,G001,S97029,Google Ads,1,Friday
U1410,2025-01-18,TikTok,T001,S46561,TikTok,1,Saturday
U1410,2025-01-19,TikTok,T001,S98658,TikTok,1,Sunday
U1411,2025-01-17,LinkedIn,L001,S43798,LinkedIn,1,Friday
U1411,2025-01-18,LinkedIn,L001,S82227,LinkedIn,1,Saturday
U1411,2025-01-19,Google Ads,G002,S81894,Google Ads,1,Sunday
U1412,2025-01-29,Facebook,F001,S74173,unknown,1,Wednesday
U1412,2025-01-30,TikTok,T001,S54414,TikTok,1,Thursday
U1412,2025-01-31,LinkedIn,L001,S23386,LinkedIn,1,Friday
U1413,2025-03-02,Facebook,F001,S31045,Facebook,3,Sunday
U1413,2025-03-03,TikTok,T001,S14922,TikTok,3,Monday
U1413,2025-03-04,TikTok,T001,S62335,TikTok,3,Tuesday
U1414,2025-02-28,LinkedIn,L001,S12716,LinkedIn,2,Friday
U1414,2025-03-01,LinkedIn,L001,S83717,LinkedIn,3,Saturday
U1414,2025-03-02,TikTok,T001,S71826,TikTok,3,Sunday
U1414,2025-03-03,Facebook,F001,S60906,unknown,3,Monday
U1414,2025-03-04,TikTok,T001,S30651,TikTok,3,Tuesday
U1415,2025-02-10,LinkedIn,L001,S97924,LinkedIn,2,Monday
U1415,2025-02-11,Google Ads,G002,S44980,Google Ads,2,Tuesday
U1415,2025-02-12,Google Ads,G001,S21695,Google Ads,2,Wednesday
U1415,2025-02-13,Google Ads,G002,S43139,Google Ads,2,Thursday
U1416,2025-03-03,LinkedIn,L001,S44159,LinkedIn,3,Monday
U1416,2025-03-04,Google Ads,G001,S40480,Google Ads,3,Tuesday
U1416,2025-03-05,TikTok,T001,S57766,TikTok,3,Wednesday
U1416,2025-03-06,Facebook,F002,S80990,Facebook,3,Thursday
U1417,2025-03-11,LinkedIn,L001,S53254,LinkedIn,3,Tuesday
U1417,2025-03-12,TikTok,T001,S96717,TikTok,3,Wednesday
U1417,2025-03-13,LinkedIn,L001,S97527,LinkedIn,3,Thursday
U1417,2025-03-14,TikTok,T001,S25581,TikTok,3,Friday
U1418,2025-01-13,Google Ads,G002,S72699,Google Ads,1,Monday
U1418,2025-01-14,Facebook,F001,S52065,Facebook,1,Tuesday
U1418,2025-01-15,Facebook,F001,S13775,Facebook,1,Wednesday
U1418,2025-01-16,Google Ads,G001,S63639,Google Ads,1,Thursday
U1418,2025-01-17,LinkedIn,L001,S23668,LinkedIn,1,Friday
U1419,2025-02-25,Facebook,F001,S25804,Facebook,2,Tuesday
U1419,2025-02-26,Google Ads,G002,S17951,Google Ads,2,Wednesday
U1419,2025-02-27,Facebook,F002,S19130,Facebook,2,Thursday
U1420,2025-03-21,Facebook,F001,S16054,Facebook,3,Friday
U1420,2025-03-22,Facebook,F002,S39670,Facebook,3,Saturday
U1421,2025-03-10,Google Ads,G002,S57922,unknown,3,Monday
U1421,2025-03-11,Google Ads,G001,S76985,Google Ads,3,Tuesday
U1422,2025-03-07,Google Ads,G001,S41551,Google Ads,3,Friday
U1422,2025-03-08,Facebook,F002,S55212,Facebook,3,Saturday
U1423,2025-01-18,LinkedIn,L001,S10215,LinkedIn,1,Saturday
U1423,2025-01-19,TikTok,T001,S78689,TikTok,1,Sunday
U1423,2025-01-20,LinkedIn,L001,S20400,LinkedIn,1,Monday
U1424,2025-02-24,TikTok,T001,S15583,TikTok,2,Monday
U1424,2025-02-25,Facebook,F001,S14567,Facebook,2,Tuesday
U1424,2025-02-26,TikTok,T001,S87239,TikTok,2,Wednesday
U1424,2025-02-27,Facebook,F002,S10228,Facebook,2,Thursday
U1424,2025-02-28,LinkedIn,L001,S67769,LinkedIn,2,Friday
U1425,2025-03-20,Facebook,F001,S73261,Facebook,3,Thursday
U1425,2025-03-21,Facebook,F002,S52818,Facebook,3,Friday
U1426,2025-01-18,Facebook,F001,S47333,Facebook,1,Saturday
U1426,2025-01-19,Facebook,F001,S83779,Facebook,1,Sunday
U1426,2025-01-20,Facebook,F001,S72894,Facebook,1,Monday
U1426,2025-01-21,TikTok,T001,S95119,TikTok,1,Tuesday
U1427,2025-01-27,Facebook,F002,S75776,Facebook,1,Monday
U1427,2025-01-28,Google Ads,G002,S71382,Google Ads,1,Tuesday
U1427,2025-01-29,LinkedIn,L001,S51910,LinkedIn,1,Wednesday
U1427,2025-01-30,TikTok,T001,S32813,TikTok,1,Thursday
U1427,2025-01-31,Google Ads,G002,S28557,Google Ads,1,Friday
U1428,2025-02-10,Facebook,F002,S77695,Facebook,2,Monday
U1428,2025-02-11,Facebook,F001,S37094,Facebook,2,Tuesday
U1429,2025-03-20,Facebook,F002,S91463,Facebook,3,Thursday
U1429,2025-03-21,LinkedIn,L001,S50875,LinkedIn,3,Friday
U1430,2025-02-04,Facebook,F001,S70892,unknown,2,Tuesday
U1430,2025-02-05,Facebook,F001,S65514,Facebook,2,Wednesday
U1430,2025-02-06,Google Ads,G001,S42634,Google Ads,2,Thursday
U1431,2025-02-23,TikTok,T001,S90859,TikTok,2,Sunday
U1431,2025-02-24,Google Ads,G002,S42016,Google Ads,2,Monday
U1432,2025-02-28,LinkedIn,L001,S29782,LinkedIn,2,Friday
U1432,2025-03-01,TikTok,T001,S49725,TikTok,3,Saturday
U1433,2025-03-09,Facebook,F002,S42769,Facebook,3,Sunday
U1433,2025-03-10,Facebook,F002,S90356,Facebook,3,Monday
U1434,2025-03-11,Facebook,F002,S18320,Facebook,3,Tuesday
U1434,2025-03-12,Facebook,F001,S68565,Facebook,3,Wednesday
U1434,2025-03-13,LinkedIn,L001,S24380,LinkedIn,3,Thursday
U1434,2025-03-14,Google Ads,G001,S92987,Google Ads,3,Friday
U1434,2025-03-15,LinkedIn,L001,S49886,LinkedIn,3,Saturday
U1435,2025-02-24,TikTok,T001,S89737,TikTok,2,Monday
U1435,2025-02-25,Google Ads,G002,S95711,Google Ads,2,Tuesday
U1435,2025-02-26,Facebook,F001,S69470,Facebook,2,Wednesday
U1435,2025-02-27,LinkedIn,L001,S73656,LinkedIn,2,Thursday
U1435,2025-02-28,Google Ads,G001,S66633,Google Ads,2,Friday
U1436,2025-01-31,Facebook,F001,S58128,unknown,1,Friday
U1436,2025-02-01,Google Ads,G002,S45333,Google Ads,2,Saturday
U1436,2025-02-02,LinkedIn,L001,S45929,LinkedIn,2,Sunday
U1436,2025-02-03,Facebook,F002,S65421,Facebook,2,Monday
U1436,2025-02-04,TikTok,T001,S20313,TikTok,2,Tuesday
U1437,2025-03-04,LinkedIn,L001,S24271,LinkedIn,3,Tuesday
U1437,2025-03-05,TikTok,T001,S28984,TikTok,3,Wednesday
U1437,2025-03-06,TikTok,T001,S92203,TikTok,3,Thursday
U1437,2025-03-07,Google Ads,G002,S30977,Google Ads,3,Friday
U1438,2025-01-02,LinkedIn,L001,S82902,LinkedIn,1,Thursday
U1438,2025-01-03,Google Ads,G001,S65739,Google Ads,1,Friday
U1438,2025-01-04,Facebook,F002,S10992,Facebook,1,Saturday
U1439,2025-03-15,Google Ads,G001,S29572,Google Ads,3,Saturday
U1439,2025-03-16,Facebook,F001,S42167,Facebook,3,Sunday
U1439,2025-03-17,Facebook,F002,S14823,Facebook,3,Monday
U1439,2025-03-18,Google Ads,G001,S27272,unknown,3,Tuesday
U1440,2025-03-03,TikTok,T001,S25696,TikTok,3,Monday
U1440,2025-03-04,Google Ads,G001,S71607,Google Ads,3,Tuesday
U1440,2025-03-05,Facebook,F001,S75425,Facebook,3,Wednesday
U1440,2025-03-06,LinkedIn,L001,S67196,LinkedIn,3,Thursday
U1440,2025-03-07,Google Ads,G002,S54755,Google Ads,3,Friday
U1441,2025-02-14,Facebook,F001,S42924,Facebook,2,Friday
U1441,2025-02-15,LinkedIn,L001,S64675,unknown,2,Saturday
U1442,2025-02-16,LinkedIn,L001,S87004,unknown,2,Sunday
U1442,2025-02-17,LinkedIn,L001,S92916,LinkedIn,2,Monday
U1442,2025-02-18,LinkedIn,L001,S89795,LinkedIn,2,Tuesday
U1442,2025-02-19,Facebook,F001,S17853,Facebook,2,Wednesday
U1442,2025-02-20,TikTok,T001,S48367,TikTok,2,Thursday
U1443,2025-01-03,Facebook,F001,S79904,Facebook,1,Friday
U1443,2025-01-04,TikTok,T001,S47040,TikTok,1,Saturday
U1444,2025-03-04,LinkedIn,L001,S29810,LinkedIn,3,Tuesday
U1444,2025-03-05,TikTok,T001,S67204,TikTok,3,Wednesday
U1444,2025-03-06,Facebook,F001,S49779,Facebook,3,Thursday
U1444,2025-03-07,TikTok,T001,S66117,unknown,3,Friday
U1444,2025-03-08,Facebook,F001,S99353,unknown,3,Saturday
U1445,2025-03-21,TikTok,T001,S13228,TikTok,3,Friday
U1445,2025-03-22,LinkedIn,L001,S48799,LinkedIn,3,Saturday
U1445,2025-03-23,TikTok,T001,S54264,TikTok,3,Sunday
U1446,2025-02-12,Facebook,F002,S50096,Facebook,2,Wednesday
U1446,2025-02-13,Facebook,F001,S78546,Facebook,2,Thursday
U1446,2025-02-14,TikTok,T001,S61658,TikTok,2,Friday
U1447,2025-01-14,TikTok,T001,S35739,TikTok,1,Tuesday
U1447,2025-01-15,Facebook,F002,S30045,Facebook,1,Wednesday
U1447,2025-01-16,TikTok,T001,S70139,TikTok,1,Thursday
U1448,2025-01-21,TikTok,T001,S52919,TikTok,1,Tuesday
U1448,2025-01-22,Facebook,F002,S68446,Facebook,1,Wednesday
U1448,2025-01-23,Google Ads,G001,S16447,Google Ads,1,Thursday
U1449,2025-01-02,TikTok,T001,S14994,TikTok,1,Thursday
U1449,2025-01-03,LinkedIn,L001,S17489,LinkedIn,1,Friday
U1449,2025-01-04,TikTok,T001,S78367,TikTok,1,Saturday
U1449,2025-01-05,LinkedIn,L001,S97173,LinkedIn,1,Sunday
U1449,2025-01-06,Google Ads,G002,S13089,Google Ads,1,Monday
U1450,2025-02-21,LinkedIn,L001,S91268,LinkedIn,2,Friday
U1450,2025-02-22,LinkedIn,L001,S80111,LinkedIn,2,Saturday
U1450,2025-02-23,TikTok,T001,S99242,TikTok,2,Sunday
U1450,2025-02-24,Google Ads,G001,S70038,Google Ads,2,Monday
U1450,2025-02-25,LinkedIn,L001,S59294,LinkedIn,2,Tuesday
U1451,2025-01-03,Facebook,F001,S46132,Facebook,1,Friday
U1451,2025-01-04,Google Ads,G001,S32469,Google Ads,1,Saturday
U1451,2025-01-05,Google Ads,G002,S76708,unknown,1,Sunday
U1451,2025-01-06,Google Ads,G001,S44409,Google Ads,1,Monday
U1451,2025-01-07,TikTok,T001,S34054,TikTok,1,Tuesday
U1452,2025-01-10,TikTok,T001,S20358,TikTok,1,Friday
U1452,2025-01-11,Facebook,F002,S55689,unknown,1,Saturday
U1452,2025-01-12,Google Ads,G001,S87534,Google Ads,1,Sunday
U1453,2025-01-01,TikTok,T001,S40825,unknown,1,Wednesday
U1453,2025-01-02,Google Ads,G002,S70241,Google Ads,1,Thursday
U1453,2025-01-03,Google Ads,G001,S31584,Google Ads,1,Friday
U1453,2025-01-04,Facebook,F002,S80268,Facebook,1,Saturday
U1454,2025-01-11,LinkedIn,L001,S49563,unknown,1,Saturday
U1454,2025-01-12,Google Ads,G002,S11674,Google Ads,1,Sunday
U1454,2025-01-13,TikTok,T001,S77081,TikTok,1,Monday
U1454,2025-01-14,Google Ads,G002,S33331,Google Ads,1,Tuesday
U1455,2025-03-17,Google Ads,G002,S73217,Google Ads,3,Monday
U1455,2025-03-18,Google Ads,G002,S85057,Google Ads,3,Tuesday
U1456,2025-02-08,TikTok,T001,S41624,TikTok,2,Saturday
U1456,2025-02-09,Google Ads,G002,S11269,Google Ads,2,Sunday
U1456,2025-02-10,Google Ads,G002,S48729,Google Ads,2,Monday
U1457,2025-03-03,Facebook,F002,S18433,Facebook,3,Monday
U1457,2025-03-04,Facebook,F002,S90583,Facebook,3,Tuesday
U1457,2025-03-05,Google Ads,G002,S48968,Google Ads,3,Wednesday
U1457,2025-03-06,Facebook,F001,S58570,Facebook,3,Thursday
U1458,2025-02-25,TikTok,T001,S49263,TikTok,2,Tuesday
U1458,2025-02-26,TikTok,T001,S61482,TikTok,2,Wednesday
U1458,2025-02-27,Facebook,F002,S24249,Facebook,2,Thursday
U1459,2025-01-26,Google Ads,G001,S51139,Google Ads,1,Sunday
U1459,2025-01-27,TikTok,T001,S97838,TikTok,1,Monday
U1459,2025-01-28,TikTok,T001,S32785,TikTok,1,Tuesday
U1459,2025-01-29,Facebook,F001,S33777,Facebook,1,Wednesday
U1459,2025-01-30,TikTok,T001,S39553,TikTok,1,Thursday
U1460,2025-01-18,Facebook,F002,S60717,Facebook,1,Saturday
U1460,2025-01-19,TikTok,T001,S34918,TikTok,1,Sunday
U1461,2025-02-18,LinkedIn,L001,S25577,LinkedIn,2,Tuesday
U1461,2025-02-19,TikTok,T001,S91731,TikTok,2,Wednesday
U1461,2025-02-20,Facebook,F001,S31341,Facebook,2,Thursday
U1461,2025-02-21,LinkedIn,L001,S56330,LinkedIn,2,Friday
U1461,2025-02-22,Facebook,F002,S96807,Facebook,2,Saturday
U1462,2025-02-22,Google Ads,G002,S59156,Google Ads,2,Saturday
U1462,2025-02-23,Facebook,F002,S35938,unknown,2,Sunday
U1462,2025-02-24,Google Ads,G001,S70282,Google Ads,2,Monday
